Order_ID,Product_ID,Product_Name,Category,Supplier,Warehouse,Country,Region,Customer,Order_Date,Shipment_Date,Delivery_Date,Quantity,Unit_Price,Cost,Revenue,Profit,Shipping_Cost,Transportation_Mode,Inventory_Level,Reorder_Point,Lead_Time,Demand,Sales,Discount,Order_Status,Delay_Days,Returned,Customer_Rating,Season,Month,Year
ORD145054,P1016,Air Fryer,Home & Kitchen,Supplier_Beta,Warehouse_Central_01,Mexico,North America,CUST003249,2025-04-10 07:39:44,2025-04-10 07:39:44,2025-05-02 07:39:44,142,1350.6,113357.18,191785.2,78313.67,114.35,Rail,4145,246,17.0,121,163912.08,0.0,Processing,5,No,3.3,Spring,4,2025
ORD145055,P1000,Smartphone X1,Electronics,Supplier_Atlas,Warehouse_Central_01,China,Asia,CUST002341,2025-04-10 07:42:40,2025-04-11 07:42:40,2025-04-26 07:42:40,177,459.33,59597.67,77236.34,17598.53,40.14,Sea,4775,780,,198,95979.18,0.05,Delivered,0,No,4.2,Spring,4,2025
ORD145056,P1012,Cotton T-Shirt,Apparel,Supplier_Orion,Warehouse_Central_02,Australia,Oceania,CUST006797,2025-04-10 08:07:08,2025-04-11 08:07:08,2025-05-06 08:07:08,36,969.35,21411.72,31406.94,9945.28,49.94,Sea,128,469,15.0,46,42626.97,0.1,Shipped,10,No,5.0,Spring,4,2025
ORD145057,P1035,Green Tea Pack,Grocery,Supplier_Zenith,Warehouse_West_01,USA,North America,CUST007224,2025-04-10 08:36:34,2025-04-13 08:36:34,2025-04-22 08:36:34,3,857.22,1467.18,2057.33,510.4,79.75,Road,1024,466,9.0,3,2431.01,0.2,Delivered,0,No,3.4,Spring,4,2025
ORD145058,P1046,Building Blocks Set,Toys,Supplier_Orion,Warehouse_North_02,Australia,Oceania,CUST008296,2025-04-10 08:52:08,2025-04-12 08:52:08,2025-04-29 08:52:08,79,936.15,50001.47,73955.85,23919.98,34.4,Road,2479,184,15.0,85,86844.96,0.0,Shipped,2,No,3.3,Spring,4,2025
ORD145059,P1041,Electric Toothbrush,Health & Beauty,Supplier_Orion,Warehouse_Central_02,UK,Europe,CUST002464,2025-04-10 09:01:22,2025-04-11 09:01:22,2025-04-25 09:01:22,36,1051.05,30262.32,35945.91,5580.56,103.03,Road,4304,550,4.0,41,45569.43,0.05,Delivered,10,No,4.2,Spring,4,2025
ORD145060,P1019,Vacuum Cleaner,Home & Kitchen,Supplier_Zenith,Warehouse_North_01,UK,Europe,CUST003454,2025-04-10 09:15:35,2025-04-10 09:15:35,2025-04-18 09:15:35,122,1440.41,106559.68,166943.52,60278.94,104.9,Road,686,302,8.0,127,179230.32,0.05,Delivered,0,No,5.0,Spring,4,2025
ORD145061,P1040,Face Moisturizer,Health & Beauty,Supplier_Alpha,Warehouse_South_01,USA,North America,CUST009373,2025-04-10 10:16:12,2025-04-12 10:16:12,2025-05-02 10:16:12,52,39.57,1527.76,1851.88,320.81,3.31,Sea,2500,670,6.0,62,2449.08,0.1,Delivered,14,No,4.7,Spring,4,2025
ORD145062,P1039,Coffee Beans 1kg,Grocery,Supplier_Summit,Warehouse_West_02,China,Asia,CUST011640,2025-04-10 12:46:55,2025-04-13 12:46:55,2025-04-28 12:46:55,79,1083.26,70686.04,77019.79,6226.5,107.25,Air,445,80,13.0,95,111055.79,0.1,Delivered,2,No,5.0,Spring,4,2025
ORD145063,P1051,Dash Camera,Automotive,Supplier_Meridian,Warehouse_Central_02,China,Asia,CUST008061,2025-04-10 12:48:18,2025-04-11 12:48:18,2025-04-28 12:48:18,16,637.35,8213.76,9687.72,1214.99,258.97,Air,3615,497,15.0,13,8311.58,0.05,Delivered,2,No,3.5,Spring,4,2025
ORD145064,P1005,Bluetooth Speaker,Electronics,Supplier_Pioneer,Warehouse_South_02,UAE,Middle East,CUST010694,2025-04-10 13:06:54,2025-04-10 13:06:54,2025-04-28 13:06:54,101,1397.43,84102.7,119969.37,35823.18,43.49,Sea,2458,402,18.0,85,127456.02,0.15,Delivered,0,No,3.0,Spring,4,2025
ORD145065,P1022,Water Purifier,Home & Kitchen,Supplier_Meridian,Warehouse_North_01,UAE,Middle East,CUST006966,2025-04-10 13:07:38,2025-04-10 13:07:38,2025-04-22 13:07:38,71,899.13,41468.26,63838.23,22141.31,228.66,Air,2842,572,12.0,57,56297.58,0.0,Delivered,0,No,4.8,Spring,4,2025
ORD145066,P1041,Electric Toothbrush,Health & Beauty,Supplier_Alpha,Warehouse_East_01,Australia,Oceania,CUST002839,2025-04-10 13:22:19,2025-04-10 13:22:19,2025-04-27 13:22:19,153,1411.45,157231.98,194356.66,37122.38,2.3,Sea,1252,658,17.0,195,262917.02,0.1,Delivered,0,No,4.2,Spring,4,2025
ORD145067,P1023,LED Lamp,Home & Kitchen,Supplier_Nova,Warehouse_Central_01,South Africa,Africa,CUST001531,2025-04-10 13:42:28,2025-04-11 13:42:28,2025-04-30 13:42:28,113,882.48,56900.02,99720.24,42788.47,31.75,Sea,586,361,16.0,126,120125.42,0.0,Processing,3,No,4.4,Spring,4,2025
ORD145068,P1051,Dash Camera,Automotive,Supplier_Vertex,Warehouse_North_02,China,Asia,CUST001731,2025-04-10 14:44:44,2025-04-13 14:44:44,2025-04-26 14:44:44,157,896.36,114046.37,140728.52,26583.28,98.87,Road,618,52,13.0,130,115707.28,0.0,Delivered,0,No,3.1,Spring,4,2025
ORD145069,P1048,Puzzle 1000pc,Toys,Supplier_Titan,Warehouse_East_02,France,Europe,CUST000811,2025-04-10 14:55:00,2025-04-13 14:55:00,2025-05-09 14:55:00,13,1365.39,11211.85,16862.57,5521.57,129.15,Air,3175,320,21.0,17,24018.14,0.05,Delivered,5,No,3.4,Spring,4,2025
ORD145070,P1004,4K Monitor,Electronics,Supplier_Alpha,Warehouse_East_02,USA,North America,CUST009731,2025-04-10 15:34:31,2025-04-10 15:34:31,2025-04-14 15:34:31,160,1207.93,144566.4,154615.04,9968.01,80.63,Road,1644,745,4.0,157,204667.11,0.2,Delivered,0,No,4.2,Spring,4,2025
ORD145071,P1031,Recliner,Furniture,Supplier_Nova,Warehouse_West_01,Argentina,South America,CUST008448,2025-04-10 15:38:05,2025-04-13 15:38:05,2025-04-27 15:38:05,193,179.59,23891.47,27728.7,3824.94,12.29,Rail,3068,50,14.0,223,42955.97,0.2,Delivered,0,No,3.4,Spring,4,2025
ORD145072,P1045,Protein Powder,Health & Beauty,Supplier_Vertex,Warehouse_North_02,UAE,Middle East,CUST007214,2025-04-10 16:55:44,2025-04-11 16:55:44,2025-05-05 16:55:44,34,163.67,3322.82,5564.78,2090.15,151.81,Air,1379,378,24.0,35,5322.14,0.0,Delivered,0,No,3.5,Spring,4,2025
ORD145073,P1016,Air Fryer,Home & Kitchen,Supplier_Horizon,Warehouse_West_01,Japan,Asia,CUST009251,2025-04-10 16:58:14,2025-04-12 16:58:14,2025-04-18 16:58:14,87,312.0,20090.91,27144.0,7002.94,50.15,Sea,934,424,6.0,95,32485.2,0.0,Delivered,0,No,5.0,Spring,4,2025
ORD145074,P1010,Running Shoes,Apparel,Supplier_Summit,Warehouse_West_02,Italy,Europe,CUST001004,2025-04-10 17:34:13,2025-04-11 17:34:13,2025-04-15 17:34:13,129,1364.21,126269.07,167183.94,40877.62,37.25,Rail,4034,100,2.0,111,151824.9,0.05,Delivered,2,No,4.8,Spring,4,2025
ORD145075,P1026,Bookshelf,Furniture,Supplier_Titan,Warehouse_East_02,Germany,Europe,CUST004988,2025-04-10 18:14:36,2025-04-10 18:14:36,2025-04-20 18:14:36,183,553.89,70167.69,96293.78,26018.11,107.98,Air,4236,650,9.0,157,89553.33,0.05,Delivered,1,No,3.6,Spring,4,2025
ORD145076,P1003,Smartwatch S2,Electronics,Supplier_Atlas,Warehouse_North_02,India,Asia,CUST005465,2025-04-10 18:54:45,2025-04-13 18:54:45,2025-04-29 18:54:45,17,466.54,4812.53,7931.18,3115.04,3.61,Road,984,157,13.0,15,7001.48,0.0,Delivered,3,No,5.0,Spring,4,2025
ORD145077,P1022,Water Purifier,Home & Kitchen,Supplier_Pioneer,Warehouse_South_01,UAE,Middle East,CUST010672,2025-04-10 19:02:01,2025-04-11 19:02:01,2025-04-29 19:02:01,42,202.78,5555.76,6813.41,1168.3,89.35,Road,241,391,18.0,37,7315.63,0.2,Delivered,0,No,4.4,Spring,4,2025
ORD145078,P1022,Water Purifier,Home & Kitchen,Supplier_Horizon,Warehouse_East_01,Brazil,South America,CUST005309,2025-04-10 19:07:25,2025-04-13 19:07:25,2025-05-11 19:07:25,59,905.64,40354.23,45417.85,5026.02,37.6,Road,3934,197,18.0,58,55278.05,0.15,Delivered,10,Yes,5.0,Spring,4,2025
ORD145079,P1048,Puzzle 1000pc,Toys,Supplier_Horizon,Warehouse_South_02,Singapore,Asia,CUST011219,2025-04-10 19:27:28,2025-04-12 19:27:28,2025-04-29 19:27:28,43,849.19,27863.14,27386.38,-496.64,19.88,Road,3690,313,16.0,39,32583.19,0.25,Delivered,1,No,4.1,Spring,4,2025
ORD145080,P1033,Olive Oil 1L,Grocery,Supplier_Summit,Warehouse_North_01,Singapore,Asia,CUST002976,2025-04-10 19:28:49,2025-04-10 19:28:49,2025-04-24 19:28:49,191,555.28,84847.93,106058.48,21193.57,16.98,Road,2940,210,12.0,240,138009.3,0.0,Delivered,2,No,3.6,Spring,4,2025
ORD145081,P1020,Non-stick Cookware Set,Home & Kitchen,Supplier_Titan,Warehouse_South_02,Italy,Europe,CUST003422,2025-04-10 20:36:22,2025-04-13 20:36:22,2025-04-17 20:36:22,133,1151.21,90265.77,137799.84,47513.48,20.59,Road,2809,578,4.0,139,165690.44,0.1,Delivered,0,No,4.1,Spring,4,2025
ORD145082,P1021,Microwave Oven,Home & Kitchen,Supplier_Vertex,Warehouse_Central_01,China,Asia,CUST007992,2025-04-10 20:56:15,2025-04-10 20:56:15,2025-04-25 20:56:15,41,835.45,27556.1,32540.78,4866.51,118.17,Road,2457,557,12.0,45,40593.07,0.05,Delivered,3,No,4.2,Spring,4,2025
ORD145083,P1000,Smartphone X1,Electronics,Supplier_Meridian,Warehouse_South_01,France,Europe,CUST002736,2025-04-10 21:42:27,2025-04-11 21:42:27,2025-04-23 21:42:27,10,1393.18,8509.8,13931.8,5306.22,115.78,Road,4704,291,12.0,11,15640.02,0.0,Delivered,0,No,5.0,Spring,4,2025
ORD145084,P1031,Recliner,Furniture,Supplier_Atlas,Warehouse_North_02,India,Asia,CUST009184,2025-04-10 22:21:26,2025-04-13 22:21:26,2025-04-30 22:21:26,82,1358.75,61668.1,94704.88,32985.86,50.92,Sea,2326,281,15.0,103,148425.0,0.15,Cancelled,2,No,3.7,Spring,4,2025
ORD145085,P1027,Sofa Set,Furniture,Supplier_Zenith,Warehouse_North_01,Argentina,South America,CUST001937,2025-04-10 22:23:12,2025-04-11 22:23:12,2025-04-30 22:23:12,79,1124.57,69470.23,71072.82,1535.82,66.77,Road,661,209,18.0,81,99778.89,0.2,Delivered,1,No,3.5,Spring,4,2025
ORD145086,P1017,Coffee Maker,Home & Kitchen,Supplier_Meridian,Warehouse_South_02,Mexico,North America,CUST003028,2025-04-11 00:30:44,2025-04-14 00:30:44,2025-04-19 00:30:44,73,906.83,55468.32,62888.66,7414.27,6.07,Rail,3052,435,4.0,71,62544.16,0.05,Delivered,1,No,3.8,Spring,4,2025
ORD145087,P1006,Tablet Air,Electronics,Supplier_Pioneer,Warehouse_Central_02,Mexico,North America,CUST006959,2025-04-11 00:43:11,2025-04-14 00:43:11,2025-05-04 00:43:11,173,227.3,27913.55,35390.61,7413.56,63.5,Sea,102,525,6.0,163,37249.49,0.1,Delivered,14,No,4.9,Spring,4,2025
ORD145088,P1053,Car Cover,Automotive,Supplier_Nova,Warehouse_North_02,Argentina,South America,CUST000219,2025-04-11 01:51:31,2025-04-13 01:51:31,2025-04-28 01:51:31,138,1120.47,95247.6,115968.65,20715.45,5.6,Air,357,318,14.0,155,166516.47,0.25,Delivered,1,No,5.0,Spring,4,2025
ORD145089,P1037,Whole Wheat Flour,Grocery,Supplier_Pioneer,Warehouse_East_02,Canada,North America,CUST010058,2025-04-11 02:39:12,2025-04-13 02:39:12,2025-04-16 02:39:12,74,1322.62,77751.8,83192.8,5382.43,58.57,Road,4131,488,3.0,80,97616.48,0.15,Delivered,0,No,4.3,Spring,4,2025
ORD145090,P1005,Bluetooth Speaker,Electronics,Supplier_Beta,Warehouse_West_01,France,Europe,CUST005665,2025-04-11 03:53:33,2025-04-11 03:53:33,2025-05-06 03:53:33,61,678.45,27765.37,41385.45,13509.67,110.41,Rail,3618,489,22.0,70,50525.85,0.0,Processing,3,No,2.9,Spring,4,2025
ORD145091,P1013,Winter Sweater,Apparel,Supplier_Atlas,Warehouse_East_01,Singapore,Asia,CUST009276,2025-04-11 04:15:14,2025-04-12 04:15:14,2025-04-20 04:15:14,184,72.57,8394.08,11349.95,2926.79,29.08,Sea,1828,117,7.0,218,14588.81,0.15,Processing,1,No,3.4,Spring,4,2025
ORD145092,P1029,Bed Frame,Furniture,Supplier_Alpha,Warehouse_East_02,France,Europe,CUST007063,2025-04-11 06:01:35,2025-04-11 06:01:35,2025-05-03 06:01:35,113,280.75,17769.25,25379.8,7517.46,93.09,Road,3236,256,22.0,99,29526.56,0.2,Returned,0,Yes,2.6,Spring,4,2025
ORD145093,P1043,Vitamin C Serum,Health & Beauty,Supplier_Meridian,Warehouse_Central_02,Germany,Europe,CUST010231,2025-04-11 06:36:20,2025-04-13 06:36:20,2025-04-24 06:36:20,106,632.22,45806.84,67015.32,21065.55,142.93,Air,3523,56,7.0,107,73523.7,0.0,Delivered,4,No,4.9,Spring,4,2025
ORD145094,P1045,Protein Powder,Health & Beauty,Supplier_Summit,Warehouse_South_01,UK,Europe,CUST005114,2025-04-11 07:22:34,2025-04-14 07:22:34,2025-04-20 07:22:34,97,1444.05,114115.65,119061.92,4834.49,111.78,Rail,2067,621,5.0,121,169511.47,0.15,Delivered,1,No,2.9,Spring,4,2025
ORD145095,P1013,Winter Sweater,Apparel,Supplier_Alpha,Warehouse_East_02,China,Asia,CUST001206,2025-04-11 09:13:16,2025-04-11 09:13:16,2025-04-30 09:13:16,49,754.0,26571.72,36946.0,10330.85,43.43,Road,4496,385,19.0,41,28837.23,0.0,Delivered,0,Yes,4.1,Spring,4,2025
ORD145096,P1043,Vitamin C Serum,Health & Beauty,Supplier_Nova,Warehouse_East_01,Brazil,South America,CUST009867,2025-04-11 11:24:10,2025-04-14 11:24:10,2025-04-24 11:24:10,97,401.1,24814.54,31125.36,6289.51,21.31,Rail,3433,534,10.0,121,49974.91,0.2,Delivered,0,No,3.6,Spring,4,2025
ORD145097,P1040,Face Moisturizer,Health & Beauty,Supplier_Summit,Warehouse_East_02,France,Europe,CUST001586,2025-04-11 11:32:32,2025-04-11 11:32:32,2025-04-20 11:32:32,165,137.99,15285.6,22768.35,7478.57,4.18,Road,887,87,9.0,196,29543.67,0.0,Delivered,0,No,4.5,Spring,4,2025
ORD145098,P1008,Men's Jacket,Apparel,Supplier_Summit,Warehouse_Central_01,China,Asia,CUST010454,2025-04-11 11:45:20,2025-04-12 11:45:20,2025-04-27 11:45:20,48,753.75,28048.8,34371.0,6264.27,57.93,Sea,111,484,14.0,60,49651.09,0.05,Shipped,1,No,2.5,Spring,4,2025
ORD145099,P1030,Wardrobe,Furniture,Supplier_Orion,Warehouse_East_01,Mexico,North America,CUST005663,2025-04-11 12:23:59,2025-04-14 12:23:59,2025-04-29 12:23:59,182,318.1,32745.44,43420.65,10623.05,52.16,Sea,3227,495,14.0,190,65414.9,0.25,Shipped,1,No,3.3,Spring,4,2025
ORD145100,P1001,Laptop Pro 14,Electronics,Supplier_Atlas,Warehouse_Central_02,Brazil,South America,CUST000718,2025-04-11 13:32:33,2025-04-11 13:32:33,2025-05-02 13:32:33,176,1480.13,209424.16,234452.59,24939.93,88.5,Road,2548,654,18.0,160,242619.29,0.1,Delivered,3,No,4.5,Spring,4,2025
ORD145101,P1017,Coffee Maker,Home & Kitchen,Supplier_Alpha,Warehouse_South_01,Singapore,Asia,CUST006203,2025-04-11 13:32:57,2025-04-12 13:32:57,2025-04-21 13:32:57,70,575.78,28658.7,40304.6,11634.57,11.33,Road,1639,781,6.0,65,37075.94,0.0,Delivered,3,No,4.1,Spring,4,2025
ORD145102,P1004,4K Monitor,Electronics,Supplier_Atlas,Warehouse_Central_02,India,Asia,CUST000458,2025-04-11 15:14:40,2025-04-11 15:14:40,2025-05-03 15:14:40,107,1106.13,70177.02,100602.52,30359.15,66.35,Road,2643,280,20.0,103,105562.66,0.15,Processing,2,No,4.0,Spring,4,2025
ORD145103,P1025,Wooden Dining Table,Furniture,Supplier_Pioneer,Warehouse_South_01,UAE,Middle East,CUST007532,2025-04-11 17:36:30,2025-04-13 17:36:30,2025-05-06 17:36:30,155,981.46,88177.95,152126.3,63815.38,132.97,Air,1879,483,21.0,152,136863.19,0.0,Delivered,2,No,3.3,Spring,4,2025
ORD145104,P1022,Water Purifier,Home & Kitchen,Supplier_Beta,Warehouse_North_02,France,Europe,CUST010638,2025-04-11 18:09:38,2025-04-12 18:09:38,2025-04-28 18:09:38,20,751.74,11633.4,12779.58,1124.17,22.01,Road,2757,590,16.0,18,13942.6,0.15,Delivered,0,No,3.6,Spring,4,2025
ORD145105,P1011,Denim Jeans,Apparel,Supplier_Titan,Warehouse_South_02,Singapore,Asia,CUST006239,2025-04-11 18:30:53,2025-04-13 18:30:53,2025-05-03 18:30:53,155,653.82,73328.95,76006.58,2630.65,46.98,Sea,1600,503,15.0,198,120118.53,0.25,Delivered,5,No,4.4,Spring,4,2025
ORD145106,P1013,Winter Sweater,Apparel,Supplier_Beta,Warehouse_West_01,Argentina,South America,CUST002573,2025-04-11 19:00:56,2025-04-11 19:00:56,2025-04-25 19:00:56,4,1345.13,3946.12,5380.52,1344.45,89.95,Rail,4676,584,14.0,5,6864.14,0.0,Shipped,0,No,3.6,Spring,4,2025
ORD145107,P1012,Cotton T-Shirt,Apparel,Supplier_Vertex,Warehouse_North_01,India,Asia,CUST006040,2025-04-11 19:50:17,2025-04-12 19:50:17,2025-04-21 19:50:17,31,438.4,8486.56,12910.88,4358.43,65.89,Rail,1810,541,6.0,37,16689.64,0.05,Delivered,3,No,4.8,Spring,4,2025
ORD145108,P1034,Organic Honey,Grocery,Supplier_Orion,Warehouse_East_02,Singapore,Asia,CUST006777,2025-04-11 20:05:33,2025-04-14 20:05:33,2025-05-04 20:05:33,30,1014.87,20985.9,30446.1,9440.99,19.21,Air,4630,374,16.0,27,26465.93,0.0,Delivered,4,No,5.0,Spring,4,2025
ORD145109,P1046,Building Blocks Set,Toys,Supplier_Meridian,Warehouse_East_01,UK,Europe,CUST004545,2025-04-11 20:59:07,2025-04-11 20:59:07,2025-05-02 20:59:07,57,113.31,4093.17,6135.74,1959.69,82.88,Road,1965,499,18.0,47,5555.37,0.05,Delivered,3,No,2.0,Spring,4,2025
ORD145110,P1014,Formal Shirt,Apparel,Supplier_Pioneer,Warehouse_North_02,UAE,Middle East,CUST004992,2025-04-11 23:12:08,2025-04-11 23:12:08,2025-04-15 23:12:08,77,856.08,39677.33,59326.34,19576.45,72.56,Road,4083,544,3.0,94,79113.27,0.1,Delivered,1,No,,Spring,4,2025
ORD145111,P1034,Organic Honey,Grocery,Supplier_Titan,Warehouse_East_02,Japan,Asia,CUST006176,2025-04-11 23:48:37,2025-04-12 23:48:37,2025-04-24 23:48:37,135,1457.51,131080.95,186925.66,55761.95,82.76,Road,4903,559,9.0,148,217397.62,0.05,Delivered,3,No,2.1,Spring,4,2025
ORD145112,P1051,Dash Camera,Automotive,Supplier_Pioneer,Warehouse_North_02,USA,North America,CUST008829,2025-04-12 00:06:09,2025-04-14 00:06:09,2025-05-03 00:06:09,191,1078.61,127545.98,164811.61,37230.77,34.86,Sea,4300,51,17.0,172,181964.95,0.2,Delivered,2,No,2.9,Spring,4,2025
ORD145113,P1018,Blender Pro,Home & Kitchen,Supplier_Orion,Warehouse_Central_02,Australia,Oceania,CUST001899,2025-04-12 00:34:03,2025-04-12 00:34:03,2025-04-23 00:34:03,142,405.36,42581.54,57561.12,14941.31,38.27,Rail,4688,702,7.0,148,55251.96,0.0,Delivered,4,No,4.2,Spring,4,2025
ORD145114,P1014,Formal Shirt,Apparel,Supplier_Titan,Warehouse_North_01,Germany,Europe,CUST011282,2025-04-12 01:07:43,2025-04-14 01:07:43,2025-04-29 01:07:43,6,840.32,3208.38,4789.82,1397.37,184.07,Air,3520,742,15.0,6,4872.8,0.05,Shipped,0,No,3.9,Spring,4,2025
ORD145115,P1050,Car Vacuum Cleaner,Automotive,Supplier_Horizon,Warehouse_West_02,India,Asia,CUST001921,2025-04-12 01:21:02,2025-04-13 01:21:02,2025-04-28 01:21:02,68,1327.24,64410.28,72201.86,7760.68,30.9,Sea,3187,71,10.0,74,105153.86,0.2,Processing,5,No,3.3,Spring,4,2025
ORD145116,P1007,Gaming Console,Electronics,Supplier_Beta,Warehouse_Central_02,South Africa,Africa,CUST001089,2025-04-12 02:19:02,2025-04-14 02:19:02,2025-04-27 02:19:02,141,1186.16,136141.14,125436.42,-10721.57,16.85,Road,2052,338,13.0,146,185627.19,0.25,Shipped,0,No,3.4,Spring,4,2025
ORD145117,P1022,Water Purifier,Home & Kitchen,Supplier_Orion,Warehouse_South_02,UK,Europe,CUST005668,2025-04-12 02:41:57,2025-04-13 02:41:57,2025-05-01 02:41:57,29,504.34,8403.62,13163.27,4757.55,2.1,Sea,2912,582,16.0,36,19565.89,0.1,Shipped,2,No,3.5,Spring,4,2025
ORD145118,P1012,Cotton T-Shirt,Apparel,Supplier_Alpha,Warehouse_South_02,Canada,North America,CUST005495,2025-04-12 03:41:20,2025-04-12 03:41:20,2025-04-15 03:41:20,131,1437.31,138036.01,160044.47,21904.85,103.61,Road,2898,602,3.0,120,181431.56,0.15,Returned,0,Yes,5.0,Spring,4,2025
ORD145119,P1022,Water Purifier,Home & Kitchen,Supplier_Beta,Warehouse_Central_01,Italy,Europe,CUST006909,2025-04-12 03:41:43,2025-04-14 03:41:43,2025-04-30 03:41:43,58,1065.74,40936.4,61812.92,20822.36,54.16,Air,1003,101,14.0,51,49531.88,0.0,Shipped,2,No,3.8,Spring,4,2025
ORD145120,P1030,Wardrobe,Furniture,Supplier_Orion,Warehouse_Central_01,Canada,North America,CUST002687,2025-04-12 04:09:35,2025-04-14 04:09:35,2025-05-07 04:09:35,131,1391.95,113677.87,145876.36,32117.06,81.43,Rail,433,670,23.0,111,167515.93,0.2,Delivered,0,No,4.3,Spring,4,2025
ORD145121,P1029,Bed Frame,Furniture,Supplier_Alpha,Warehouse_East_01,Mexico,North America,CUST001591,2025-04-12 04:20:15,2025-04-13 04:20:15,2025-05-10 04:20:15,183,171.63,26218.41,29837.88,3539.71,79.76,Rail,2112,109,13.0,224,39248.82,0.05,Delivered,14,No,2.6,Spring,4,2025
ORD145122,P1041,Electric Toothbrush,Health & Beauty,Supplier_Orion,Warehouse_South_01,Canada,North America,CUST000400,2025-04-12 05:27:52,2025-04-15 05:27:52,2025-04-18 05:27:52,11,622.99,4829.11,5824.96,880.8,115.05,Rail,200,50,2.0,14,9021.54,0.15,Delivered,1,No,3.9,Spring,4,2025
ORD145123,P1001,Laptop Pro 14,Electronics,Supplier_Summit,Warehouse_West_02,Australia,Oceania,CUST000355,2025-04-12 06:07:23,2025-04-15 06:07:23,2025-05-03 06:07:23,2,655.48,837.6,1179.86,263.43,78.83,Road,2316,308,17.0,2,1217.44,0.1,Processing,1,No,3.1,Spring,4,2025
ORD145124,P1010,Running Shoes,Apparel,Supplier_Alpha,Warehouse_Central_01,China,Asia,CUST007748,2025-04-12 06:49:40,2025-04-14 06:49:40,2025-04-25 06:49:40,147,1107.45,122761.17,130236.12,7373.85,,Rail,123,759,11.0,168,193259.18,0.2,Delivered,0,No,3.5,Spring,4,2025
ORD145125,P1024,Office Chair,Furniture,Supplier_Alpha,Warehouse_East_02,UK,Europe,CUST001334,2025-04-12 06:52:04,2025-04-15 06:52:04,2025-04-28 06:52:04,3,1183.29,2932.32,2839.9,-146.3,53.88,Road,895,560,13.0,4,4307.93,0.2,Delivered,0,No,4.9,Spring,4,2025
ORD145126,P1028,Study Desk,Furniture,Supplier_Pioneer,Warehouse_East_02,Australia,Oceania,CUST003288,2025-04-12 07:55:17,2025-04-15 07:55:17,2025-04-24 07:55:17,147,545.74,57185.94,68190.21,10959.37,44.9,Road,763,240,9.0,145,86560.39,0.15,Delivered,0,No,4.4,Spring,4,2025
ORD145127,P1021,Microwave Oven,Home & Kitchen,Supplier_Beta,Warehouse_West_01,Singapore,Asia,CUST004426,2025-04-12 08:59:02,2025-04-12 08:59:02,2025-04-17 08:59:02,84,1341.96,91213.92,112724.64,21477.56,33.16,Rail,3116,337,5.0,94,136740.1,0.0,Delivered,0,No,4.7,Spring,4,2025
ORD145128,P1018,Blender Pro,Home & Kitchen,Supplier_Meridian,Warehouse_West_01,Australia,Oceania,CUST008695,2025-04-12 10:11:39,2025-04-13 10:11:39,2025-04-19 10:11:39,151,692.93,84851.43,104632.43,19678.87,102.13,Road,4324,668,6.0,129,89779.83,0.0,Delivered,0,No,1.3,Spring,4,2025
ORD145129,P1008,Men's Jacket,Apparel,Supplier_Summit,Warehouse_North_01,Argentina,South America,CUST008399,2025-04-12 10:16:27,2025-04-14 10:16:27,2025-05-01 10:16:27,197,115.7,18955.34,22792.9,3751.44,86.12,Road,4423,155,17.0,214,26681.67,0.0,Delivered,0,No,3.5,Spring,4,2025
ORD145130,P1040,Face Moisturizer,Health & Beauty,Supplier_Meridian,Warehouse_West_02,Australia,Oceania,CUST005077,2025-04-12 11:49:36,2025-04-12 11:49:36,2025-05-04 11:49:36,146,376.95,31232.32,55034.7,23725.72,76.66,Road,1497,148,22.0,160,61163.65,0.0,Delivered,0,No,3.4,Spring,4,2025
ORD145131,P1037,Whole Wheat Flour,Grocery,Supplier_Nova,Warehouse_West_02,Germany,Europe,CUST009024,2025-04-12 12:01:29,2025-04-13 12:01:29,2025-05-02 12:01:29,25,819.36,13404.75,16387.2,2924.85,57.6,Sea,1527,473,15.0,30,26741.99,0.2,Delivered,4,No,3.8,Spring,4,2025
ORD145132,P1028,Study Desk,Furniture,Supplier_Orion,Warehouse_East_01,Brazil,South America,CUST006536,2025-04-12 13:53:46,2025-04-15 13:53:46,2025-04-29 13:53:46,127,1122.17,92500.45,135389.81,42863.74,25.62,Sea,3868,647,14.0,130,136999.03,0.05,Delivered,0,No,4.5,Spring,4,2025
ORD145133,P1009,Women's Dress,Apparel,Supplier_Meridian,Warehouse_Central_02,UAE,Middle East,CUST002122,2025-04-12 15:58:01,2025-04-14 15:58:01,2025-04-19 15:58:01,126,125.71,11444.58,15839.46,4344.42,50.46,Sea,1212,166,5.0,132,16639.72,0.0,Returned,0,Yes,5.0,Spring,4,2025
ORD145134,P1021,Microwave Oven,Home & Kitchen,Supplier_Beta,Warehouse_Central_01,UK,Europe,CUST004748,2025-04-12 16:46:48,2025-04-14 16:46:48,2025-05-05 16:46:48,71,1062.02,59355.29,71633.25,12207.88,70.08,Road,1316,128,20.0,70,76624.27,0.05,Returned,1,Yes,3.6,Spring,4,2025
ORD145135,P1023,LED Lamp,Home & Kitchen,Supplier_Titan,Warehouse_Central_01,India,Asia,CUST009301,2025-04-12 17:46:10,2025-04-13 17:46:10,2025-04-27 17:46:10,69,242.06,11368.44,15867.03,4465.41,33.18,Road,2270,798,13.0,62,14711.23,0.05,Delivered,1,No,4.9,Spring,4,2025
